id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collID,recordID,references
10486549,MO,,MOBOT,PreservedSpecimen,urn:catalog:MO:Tropicos:1666936,1666936,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,,,,,,,,"Vladimir N. Siplivinsky",,3345,1982-05-24,1982,5,24,144,,1982-5-24,,,,,,,,,,,,,,,,,,,,"United States",Colorado,Mesa,,"Colorado ntl monument, s of highland view, t11s, r2w, s25se, rimrock and slopes Of sommerville formation. Pinon juniper woodland.",,,,,,,,,,,,,,,,,,,,,,,"2008-05-27 22:02:00",urn:catalog:MO:Tropicos:1666936,157,urn:uuid:e8ecd436-025d-428a-aa3d-2277e965bb66,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=10486549
10486550,MO,,MOBOT,PreservedSpecimen,urn:catalog:MO:Tropicos:1666888,1666888,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,,,,,,,,"Vladimir N. Siplivinsky",,3283,1982-05-18,1982,5,18,138,,1982-5-18,,,,,,,,,,,,,,,,,,,,"United States",Colorado,Mesa,,"Colorado ntl monument, monument canyon trail, t11s, r2w, s17-18, pinon juniper Woodland.",,,,,,,,,,,,,,,,,,,,,,,"2008-05-27 22:02:00",urn:catalog:MO:Tropicos:1666888,157,urn:uuid:e19dc68a-d3a8-4d28-9085-3b7237ae586f,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=10486550
10577586,MO,,MOBOT,PreservedSpecimen,urn:catalog:MO:Tropicos:2990008,2990008,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,"M. Piep",2005,,,,,,"Robert M. King","Robert M. Garvey",13765,2005-06-02,2005,6,2,153,,2005-6-2,,,,,,,,,,,,,,,,,,,,"United States",Colorado,Mesa,,"Colorado National Monument, along Rim Rock Drive, ca. 1 mi. inside East Entrance.",,,,39.01666,-108.63333,,,,,,,,,1550,,,,,,,,,"2009-06-25 12:57:00",urn:catalog:MO:Tropicos:2990008,157,urn:uuid:31175f21-16e9-47ed-bd2a-342e79f35192,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=10577586
10687342,MO,,MOBOT,PreservedSpecimen,urn:catalog:MO:Tropicos:1420076,1420076,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,"E.P. Sheldon",,,,,,Isotype,"Marcus E. Jones",,s.n.,1891-05-06,1891,5,6,126,,1891-5-6,,,,,,,,,,,,,,,,,,,,"United States",Utah,Grand,,"Green River.",,,,,,,,,,,,,,,,,,,,,,,"2008-05-27 22:02:00",urn:catalog:MO:Tropicos:1420076,157,urn:uuid:9eaa19f9-dd79-4fe5-a7a2-d6feb46e8321,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=10687342
10871132,MO,,MOBOT,PreservedSpecimen,urn:catalog:MO:Tropicos:1666814,1666814,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,,,,,,,,WEBER,,3120,1982-05-06,1982,5,6,126,,1982-5-6,,,,,,,,,,,,,,,,,,,,"United States",Colorado,Mesa,,"E part of rabbit valley, colorado river valley near utah border. .5 Mi so fhwy 70, T10s, r104w, on steep variegated slope of morrison formation.",,,,,,,,,,,,,,1536,,,,,,,,,"2008-05-27 22:02:00",urn:catalog:MO:Tropicos:1666814,157,urn:uuid:c335a87c-402a-49fd-9466-e99428fdee7c,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=10871132
11300556,UT,Botany,,PreservedSpecimen,c60567f0-dbb7-4fc5-b0fc-36c281915302,UT0040341,96965,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,Utah,"San Juan",,,,0,,,,,,,,,,,,,,,,,,,,LPA,"2018-09-24 06:41:14",,179,urn:uuid:c60567f0-dbb7-4fc5-b0fc-36c281915302,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=11300556
11300557,UT,Botany,,PreservedSpecimen,a54e3fb8-97b4-434b-b3cf-653b5cc1b931,UT0040342,101158,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,Utah,"San Juan",,,,0,,,,,,,,,,,,,,,,,,,,LPA,"2018-08-27 10:01:38",,179,urn:uuid:a54e3fb8-97b4-434b-b3cf-653b5cc1b931,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=11300557
11300558,UT,Botany,,PreservedSpecimen,ebbeabf3-b28a-4c7d-9e68-94bda936fa67,UT0040343,97608,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,Utah,"San Juan",,,,0,,,,,,,,,,,,,,,,,,,,LPA,"2018-09-17 09:41:49",,179,urn:uuid:ebbeabf3-b28a-4c7d-9e68-94bda936fa67,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=11300558
11439274,UT,Botany,,PreservedSpecimen,5b0580ee-768b-4579-88ce-8170d8bd3b49,UT0041598,49472,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,Colorado,Mesa,,,,0,,,,,,,,,,,,,,,,,,,,LPA,"2018-12-03 12:48:44",,179,urn:uuid:5b0580ee-768b-4579-88ce-8170d8bd3b49,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=11439274
12159842,CM,Botany,,PreservedSpecimen,AD4C46DA-8368-4ACB-823F-711DC81390C6,CM248196,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,"W.A. Weber Oct. 1981",,,,,,,"Payson, E.",,278,1914-05-06,1914,5,6,126,,"6 May 1914",,"saline hillside",,,,,,,,,,,fl-fr,,0,,,,,"United States",Colorado,Montrose,,Naturita,,0,,38.218324,-108.568703,WGS84,1930,",","David Newbury",,GEOLocate,,,1646,,,,,"5400 ft",,,,"2002-09-26 00:00:00",CM248196,328,urn:uuid:e22a154d-532f-4eb2-9ab3-0bfbe246110b,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=12159842
12163144,CM,Botany,,PreservedSpecimen,B67ADE9C-BBFC-41E8-8542-0E9DA684625A,CM288138,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,,,,,,,,"Beck, H.","Siplivinsky, V.",3628,1982-06-05,1982,6,5,156,,"5 Jun 1982",,"Pinon-Juniper woodlands on south side of canyon",,,,,,,,,,,fr,,0,,,,,"United States",Colorado,Montrose,,"San Miguel R. Canyon 14 mi W of Naturit, T47N R17W S24",,0,,38.314,-108.6944,WGS84,969,",","David Newbury",,GEOLocate,,,1890,,,,,"5200-6200 ft",,,,"2002-09-26 00:00:00",CM288138,328,urn:uuid:a7785755-a003-4d70-bb56-0093e2720c6b,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=12163144
12163173,CM,Botany,,PreservedSpecimen,31E25EDA-9240-4185-A935-F5000E1EA4A5,CM288492,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,"W.A. Weber 1983",,,,,,,"Johnston, B.C.",,2520,1982-05-07,1982,5,7,127,,"7 May 1982",,,,,,,,,,,,,fr,,0,,,,,"United States",Colorado,Mesa,,"NW slopes of Pyramid Rock, 3.6 mi WSW of De Beque. SE 1/4 SE1/4 S36 T8S R98W. see comments",,0,,,,,,",",,,,,,1615,,,,,"5200-5300 ft",,,,"2002-09-26 00:00:00",CM288492,328,urn:uuid:aaf72b09-3851-4c02-9eba-fbc7d8fccb9c,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=12163173
12163187,CM,Botany,,PreservedSpecimen,391A0C33-199E-4AC3-985D-40B204805015,CM288583,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,.,,,,,,,,,3120,1982-05-06,1982,5,6,126,,"6 May 1982",,"on steep variegated slope",,,,,,,,,,,fr,,0,,,,,"United States",Colorado,Mesa,,"E part of Rabbit Valley, CO River Valley nr Utah border, .5mi S of Hwy 70. T10S R104W. see comments",,0,,,,,,",",,,,,,1536,,,,,"5040 ft",,,,"2002-09-26 00:00:00",CM288583,328,urn:uuid:a510f295-85c2-4264-82c8-abc626bd1a92,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=12163187
12163191,CM,Botany,,PreservedSpecimen,D9FAD93A-8D34-4FD4-BD8F-450A735E0A1B,CM288621,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,,,,,,,,"Siplivinsky, V.","Beck, H.",3397,1982-05-00,1982,5,0,,,"30-31 May 1982",,"Pinon-Juniper woodlands, sagebrush in openings",,,,,,,,,,,fr,,0,,,,,"United States",Colorado,"San Miguel",,"Little GypsumValley, N of Gypsum Gap",,0,,,,,,",",,,,,,,,,,,,,,,"2002-09-26 00:00:00",CM288621,328,urn:uuid:b6e0acb7-3d1a-4352-b96d-433829d22746,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=12163191
12163208,CM,Botany,,PreservedSpecimen,68E473D3-D664-49CD-8F91-3F242E36D3FA,CM288845,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,,,,,,,,"Siplivinsky, V.","Beck, H.",3395,1982-05-00,1982,5,0,,,"30-31 May 1982",,"Pinon-Juniper woodlands, sagebrush in openings",,,,,,,,,,,fr,,0,,,,,"United States",Colorado,"San Miguel",,"Little Gypsum Valley N of Gypsum Gap",,0,,,,,,",",,,,,,,,,,,,,,,"2002-09-26 00:00:00",CM288845,328,urn:uuid:7bd28476-0ee6-4e3b-8370-311bb4d8b2be,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=12163208
12163213,CM,Botany,,PreservedSpecimen,71B3E859-A179-4317-9499-80F962CAC660,CM288919,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,,,,,,,,"Siplivinsky, V.","Rector, C.",3363,1982-05-00,1982,5,0,,,"24-25 May 1982",,"Pinon-Juniper woodland",,,,,,,,,,,fr,,0,,,,,"United States",Colorado,Mesa,,"CO Nat'l Mon, S of Higland View, T11S R2W S25SE. Rimrock and slopes of Sommerville Formation",,0,,39.0675,-97.4927,WGS84,969,",","David Newbury",,GEOLocate,,,,,,,,,,,,"2002-09-26 00:00:00",CM288919,328,urn:uuid:5c54a37a-c342-4d5b-9f52-53c6c5699629,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=12163213
12163218,CM,Botany,,PreservedSpecimen,1AAACBBA-9567-49CD-A6D1-AD69F9A57FBD,CM288942,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,,,,,,,,"Siplivinsky, V.",,3283,1982-05-18,1982,5,18,138,,"18 May 1982",,"Pinon-Juniper woodlands",,,,,,,,,,,fr,,0,,,,,"United States",Colorado,Mesa,,"CO Nat'l Mon. Monument Canyon Trail, T11S R2W S17-18",,0,,,,,,",",,,,,,,,,,,,,,,"2002-09-26 00:00:00",CM288942,328,urn:uuid:002f9b00-a334-4edf-ad5a-ca231b454351,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=12163218
12163251,CM,Botany,,PreservedSpecimen,B0364BC5-5C14-487F-8EEE-83D8732FFE30,CM289374,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,,,,,,,,"Siplivinsky, V.",,3345,1982-05-00,1982,5,0,,,"24-25 May 1982",,"Pinon-Juniper Woodland",,,,,,,,,,,fl,,0,,,,,"United States",Colorado,Mesa,,"CO Nat'l Mon., S of Highland View, T11S R2W S25SE. Rimrock and slopes of Sommerville Formation",,0,,39.0675,-97.4927,WGS84,969,",","David Newbury",,GEOLocate,,,,,,,,,,,,"2002-09-26 00:00:00",CM289374,328,urn:uuid:da2f7c64-b93a-41fe-beb4-88115e8d63f3,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=12163251
12990546,RM,,,PreservedSpecimen,,,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,,,,,,,,"Margarette J. Lyon",,1076,1993-05-20,1993,5,20,140,,1993-5-20,,"On Morrison and Dakota formation, slopes and mesa top, with pinyon, juniper, Astragalus rafaelensis and A. lonchocarpos.",,,,,,,,,,,"flowering and fruiting",,,,,,,U.S.A.,Colorado,Montrose,,"San Miguel and lower Dolores River Drainages: San Miguel River Drainage: ca 2 air mi SSE of Uravan.",,,,38.3433,-108.7313,,,"38.3433° N, 108.7313° W; T47N R17W S10; also S11",,,,,,1707,,,,,"5600 ft.",,English,,"2009-03-19 15:46:05",RM-279923,50,urn:uuid:b29e47bd-a348-4c54-86e8-39a9214bc27d,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=12990546
12991904,RM,,,PreservedSpecimen,,,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,,,,,,,,"Margarette J. Lyon",,776,1993-05-10,1993,5,10,130,,1993-5-10,,"Riparian area along creek with Populus angustifolia and sandy benches with Artemisia tridentata.",,,,,,,,,,,"flowering and fruiting",,,,,,,U.S.A.,Colorado,Montrose,,"San Miguel and lower Dolores River Drainages: Uncompahgre Plateau: Atkinson Creek.",,,,38.4017,-108.7498,,,"38.4017° N, 108.7498° W; T48N R17W S21; also S22",,,,,,1555,,,,,"5100 ft.",,English,,"2009-03-19 15:46:05",RM-281505,50,urn:uuid:778c4a26-26fb-4780-9ed8-8c3079bd213a,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=12991904
12991935,RM,,,PreservedSpecimen,,,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,,,,,,,,"Margarette J. Lyon",,810,1993-05-10,1993,5,10,130,,1993-5-10,,"Riparian area along creek with Populus angustifolia and sandy benches with Artemisia tridentata.",,,,,,,,,,,"flowering and fruiting",,,,,,,U.S.A.,Colorado,Montrose,,"San Miguel and lower Dolores River Drainages: Uncompahgre Plateau: Atkinson Creek.",,,,38.4017,-108.7498,,,"38.4017° N, 108.7498° W; T48N R17W S21; also S22",,,,,,1555,,,,,"5100 ft.",,English,,"2009-03-19 15:46:05",RM-281539,50,urn:uuid:454fe0e1-66e1-4bdb-9c3d-0ec9e9edb46a,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=12991935
13830245,COLO,V,,PreservedSpecimen,080bf845-2ce6-445e-a136-ebec3d52c679,00317065,34188,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,FABACEAE,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,,,,,,,,"O. A. Beath",,sn,1942-06-04,1942,6,4,155,,"04 June 1942","Originally ID as Astragalus preussii var. eastwoodiae.","Morrison formation. Seleniferous.",,,,,,,,,,,Frt,,,,,,,"United States",Colorado,Unknown,,"4 miles north of Ellis Mine on Yellow Cat reservoir road.",,,,,,,,,,,,,,,,,,,,,,"Access DB","2019-11-04 15:09:20",62666,368,urn:uuid:b4f1ee8a-957b-4c42-9fa8-cd147623719a,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13830245
13830246,COLO,V,,PreservedSpecimen,98cf6f9f-9b94-4ae3-a4e1-ee7ee5d27ef2,00317073,29332,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,FABACEAE,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,,,,,,,,"Wm. A. Weber",,3881,1948-05-22,1948,5,22,143,,"22 May 1948","Astragalus eastwoodae, det. Duane Isely, 1979. Originally ID as Astragalus preussii var. eastwoodae.","In dense mats, dry creek bed.",,,,,,,,,,,Frt,,,,,,,"United States",Colorado,Mesa,,"Mouth of first large canyon west of Fruita Canyon, Colorado National Monument.",,,,,,,,,,,,,,1432,,,,,"4700 ft, 1432 m",,,"Access DB","2019-11-04 15:09:20",62667,368,urn:uuid:77e40762-7194-49d0-99db-f64b0eae788e,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13830246
13830247,COLO,V,,PreservedSpecimen,1d1ce347-0c9e-47d6-b48b-03166bbeac24,00317081,24264,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,FABACEAE,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,,,,,,,,"Edwin Payson",,278,1914-05-06,1914,5,6,126,,"06 May 1914",,"Saline hillside.",,,,,,,,,,,"Flr & Frt",,,,,,,"United States",Colorado,Montrose,,Naturita.,,,,38.21883,-108.56463,WGS84,3000,,"Mat Sharples","SoRo; Biogeomancer Guide to Best Practices","National Geographic TOPO!",,"I placed the point in Naturita and uncertainty encompasses all immediate surroundings.",1646,,,,,"5400 ft, 1646 m",,,"Access DB","2020-10-29 15:35:53",62668,368,urn:uuid:87e9afbc-b41d-4b5a-926a-569eb3c755e4,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13830247
13830248,COLO,V,,PreservedSpecimen,d0dbe7b2-3199-4701-a17d-2e460c08f7e8,00317099,318582,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,FABACEAE,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,,,,,,,,"Jim Ratzloff",,sn,1978-05-13,1978,5,13,133,,"13 May 1978",,"With Juniperus, Artemisia, Chrysothamnus.",,,,,,,,,,,"Flr & Frt",,,,,,,"United States",Colorado,Montrose,,"Bull Canyon, SW of Naturita.",,,,38.1986791,-108.7634407,WGS84,1000,"T40N R17W SEC32","Leslie Johnson",Mapstedi,"National Geographic TOPO!",,"Used the gnis UTM for Bull Canyon which corresponds with 6930ft in T45N, R18W, S8 and 16.78 miles SW of the gnis UTM for Naturita. UTME 699004 UTMN 4163132 corresponds with 6929ft in T40N, R17W, S32. LJ I put the UTM in the TRS given after realizing th",1951,,,,,"6400 ft, 1951 m",,,"Access DB","2020-10-29 15:35:53",62669,368,urn:uuid:969789d0-2fb0-4f8d-996f-e12057aee8c6,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13830248
13830249,COLO,V,,PreservedSpecimen,80f16e3f-d281-47de-8865-5c0734ca5a1a,00317107,318567,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,FABACEAE,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,,,,,,,,"Jim Ratzloff",,sn,1978-05-13,1978,5,13,133,,"13 May 1978",,"With Juniperus, Artemisia, Hilaria.",,,,,,,,,,,"Flr & Frt",,,,,,,"United States",Colorado,Montrose,,"1 mi S of jct of Colo hwy 90 and 141, 2-3 mi SW of Naturita near Dry Creek.",,,,38.2132134,-108.6068031,WGS84,1000,"T46N R16W SEC26","Leslie Johnson",Mapstedi,"National Geographic TOPO!",,"UTM used is on the W side of both highway 90 and Dry Creek at 5551ft in T46N, R16W, S26. It is 1.28 miles S of the junction of highway 141 and highway 90, 2.1 miles WSW of the gnis UTM for Naturita. LJ",1692,,,,,"5550 ft, 1692 m",,,"Access DB","2020-10-29 15:35:53",62670,368,urn:uuid:6d84994d-406f-425a-b9b6-2c38551bf625,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13830249
13830250,COLO,V,,PreservedSpecimen,766f15ce-e8b0-4a04-8653-d0158ccf6867,00317115,384310,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,FABACEAE,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,,,,,,,,"Siplivinsky; Weber, Rector, Wingate",,3120,1982-05-06,1982,5,6,126,,"06 May 1982",,"On steep variegated slope of Morrison Formation.",,,,,,,,,,,Frt,,,,,,,"United States",Colorado,Mesa,,"East part of Rabbit Valley, Colorado River Valley near Utah border, 0.5 mi S of Hwy 70.",,,,39.2039638,-108.9675534,WGS84,5000,"T10S R104W","Todd Fielder",Mapstedi,,,"I placed point 1/2 mi S of Hwy 70. There is no specific E edge of Rabbit Valley CV 5 due to vague locality. Also, TOPO acts weird on full zoom. TF",1536,,,,,"5040 ft, 1536 m",,,"Access DB","2019-11-04 15:09:20",62671,368,urn:uuid:85cfc2af-0ae8-4bb4-abca-afb5f6d8fb8f,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13830250
13830251,COLO,V,,PreservedSpecimen,77633ca6-0ee5-459a-a7fe-9f6a3841199c,00317123,386143,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,FABACEAE,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,,,,,,,,"Hans Beck; Vlad Siplivinsky",,3628,1982-06-05,1982,6,5,156,,"05 June 1982",,"Open pinyon-juniper woodland on the south slope of canyon. Elev. range 5200-6200 ft.",,,,,,,,,,,Frt,,,,,,,"United States",Colorado,Montrose,,"San Miguel River Canyon 14 mi W of Naturita.",,,,38.3069743,-108.6937436,WGS84,1000,"T47N R17W SEC24","Leslie Johnson",Mapstedi,"National Geographic TOPO!",,"UTM used is at 5699ft in T47N, R17W, S24. It is 9.58 miles NW of the gnis UTM for Naturita. LJ If you follow the road HWY 141 and a two track to a south face over a canyon in the section at 5700 ft it is roughly 12.25 miles. I moved the UTM along the",,,,,,,,,"Access DB","2020-10-29 15:35:53",62672,368,urn:uuid:487931c3-3990-44a2-be90-05189ae9ef79,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13830251
