id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collID,recordID,references
27108596,BRY,V,BRY,PreservedSpecimen,BRY:V:0259178,BRYV0259178,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum|Eriogonum lonchophyllum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum var. lonchophyllum",57179,"Torr. & A.Gray",Eriogonum,,lonchophyllum,var.,lonchophyllum,Variety,,,,,,,,"N. Duane Atwood",,22296,1997-05-28,1997,5,28,148,,1997-5-28,,"Sandy soil. Pinyon/juniper/oak comm.",,,,,,,,,,,,,0,,,,,U.S.A.,Utah,Grand,,"6.5 mi up Thompson Canyon from road junction with Sego Canyon.",,0,,39.06932,-109.73754,,0,"39.06932 N 109.73754 W ± 569 m <source: convert from TRS> /// T20S R20E S17 NW.","Robert L. Johnson",,,Unverified,"estimated 1/4 section centroid",1890,,,,,"6200 ft.",,English,,"2022-01-01 00:00:00",BRY01.282267,106,urn:uuid:d73b4b47-3e6f-41ea-a64c-1583ff692165,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=27108596
27108597,BRY,V,BRY,PreservedSpecimen,BRY:V:0259183,BRYV0259183,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum|Eriogonum lonchophyllum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum var. lonchophyllum",57179,"Torr. & A.Gray",Eriogonum,,lonchophyllum,var.,lonchophyllum,Variety,,,,,,,,"Stanley L. Welsh","S. Clark",15933,1977-08-10,1977,8,10,222,,1977-8-10,,"Rimrock and sandy loam.",,,,,,,,,,,,,0,,,,,U.S.A.,Utah,Emery,,"Cc Range Creek, 16 mi se of Carbon, on west Tavaputs Plateau.",,0,,39.44773,-110.14201,,0,"39.44773 N 110.14201 W ± 1127 m <source: convert from TRS> /// T16S R16E S9 .","Robert L. Johnson",,,Verified,"section centroid",2743,,,,,"9000 ft.",,English,,"2022-01-01 00:00:00",BRY01.282268,106,urn:uuid:17e5815b-6c57-4d12-8b29-c55fd9a0fbec,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=27108597
27108598,BRY,V,BRY,PreservedSpecimen,BRY:V:0259182,BRYV0259182,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum|Eriogonum lonchophyllum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum var. lonchophyllum",57179,"Torr. & A.Gray",Eriogonum,,lonchophyllum,var.,lonchophyllum,Variety,,,,,,,,"Stanley L. Welsh",,18506,1979-06-01,1979,6,1,152,,1979-6-1,,"Duchesne River Form. Juniper-pinyon comm.",,,,,,,,,,,,,0,,,,,U.S.A.,Utah,Duchesne,,"8 mi w of Duchesne, w end of Starvation Reservoir.",,0,,40.17649,-110.51144,,,"40.17649 N 110.51144 W /// T3S R6W S36 .","Robert L. Johnson",,,Verified,"section centroid",1737,,,,,"5700 ft.",,English,,"2022-01-01 00:00:00",BRY01.282269,106,urn:uuid:56601915-b38e-498f-8de4-df41c16b0061,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=27108598
27132361,NY,,,PreservedSpecimen,979faff0-d04b-4fc7-b266-4d62d89c899c,3103122,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum|Eriogonum lonchophyllum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum var. lonchophyllum",57179,"Torr. & A.Gray",Eriogonum,,lonchophyllum,var.,lonchophyllum,Variety,,,,,,,,"C. C. Parry",,s.n.,1888-09-00,1888,9,0,,,"Sep 1888",,,,,,,,,,,,,,,,,,,sheet,"United States of America",Colorado,,,"Gunnison Valley","[US & Canada]",,,,,,,,,,,,,,,,,,,,en,,"2022-03-04 14:26:05",979faff0-d04b-4fc7-b266-4d62d89c899c,40,urn:uuid:bf0956ab-02af-4b0b-9032-4628672771c1,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=27132361
27132624,NY,,,PreservedSpecimen,b264a68d-167d-4c59-bdaa-cfffeaea5836,3103038,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum",18202,"Torr. & Gray",Eriogonum,,lonchophyllum,,,Species,,,,,,,,"C. C. Parry",,s.n.,1889-07-00,1889,7,0,,,"Jul 1889",,,,,,,,,,,,,,,,,,,sheet,"United States of America",Colorado,"Gunnison Co.",Gunnison,,,,,38.545825,-106.925321,WGS84,,,,"GEOLocate Web Application","GEOLocate Batch Processing Tool",,,,,,,,,,en,,"2022-03-04 14:27:20",b264a68d-167d-4c59-bdaa-cfffeaea5836,40,urn:uuid:2dd6ae42-17fe-4ec8-a030-f31c29f9cce2,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=27132624
27133986,NY,,,PreservedSpecimen,f14ac715-1639-45e6-a022-a2022f68ee15,03103012,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum",18202,"Torr. & Gray",Eriogonum,,lonchophyllum,,,Species,,,,,,,,"L. C. Higgins",,7972,1973-07-27,1973,7,27,20,20,"27 Jul 1973",,,,,,,,,,,,,,,,,,,sheet,"United States of America","New Mexico","Rio Arriba Co.",,"10 miles south of Cebolla on hwy 84","[US & Canada]",,,,,,,,,,,,,,,,,,,,en,,"2022-03-04 14:28:42",f14ac715-1639-45e6-a022-a2022f68ee15,40,urn:uuid:da88468f-e630-418e-aa1e-4ae72f0a2a17,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=27133986
27162663,RM,,RM,PreservedSpecimen,,957125,"Barcode: RM0209204","Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum",18202,"Torr. & Gray",Eriogonum,,lonchophyllum,,,Species,,,,,,,,"Allen Huber, Sherel Goodrich",,5295,2013-07-17,2013,7,17,198,,2013-7-17,,"Plants growing in serviceberry and mountain big sagebrush community.",,,,,,,,,,,flowering,,,,,,,U.S.A.,Colorado,"Rio Blanco",,"East Tavaputs Plateau: Calamity Ridge.",,,,39.959083,-108.597,unknown,,"39° 57' 32.7"" N, 108° 35' 49.2"" W; unknown, , Specimen Label",,,"Specimen Label",,,2537,,,,,"8320 ft.",,English,,"2018-10-26 23:34:37",RM-905139,50,urn:uuid:87fb72bb-04e3-4a82-9295-16f814db9bd6,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=27162663
27162712,RM,,RM,PreservedSpecimen,,957091,"Barcode: RM0209316","Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum",18202,"Torr. & Gray",Eriogonum,,lonchophyllum,,,Species,,,,,,,,"Sherel Goodrich",,28603,2013-06-21,2013,6,21,172,,2013-6-21,,"Green River Formation, steep slopes with loose gravel that moves down slope with disturbance.",,,,,,,,,,,flowering,,,,,,,U.S.A.,Colorado,"Rio Blanco",,"East Tavaputs Plateau: Yellow Creek.",,,,40.139583,-108.386694,unknown,,"40° 8' 22.5"" N, 108° 23' 12.1"" W; unknown, , Specimen Label",,,"Specimen Label",,,1745,,,,,"5725 ft.",,English,,"2018-10-26 23:34:37",RM-905189,50,urn:uuid:4d854079-ec01-425b-aacf-05de907205a4,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=27162712
27162716,RM,,RM,PreservedSpecimen,,957092,"Barcode: RM0209317","Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum",18202,"Torr. & Gray",Eriogonum,,lonchophyllum,,,Species,,,,,,,,"Sherel Goodrich",,28610,2013-06-21,2013,6,21,172,,2013-6-21,,"Green River Formation, steep slopes with loose gravel that moves down slope with disturbance.",,,,,,,,,,,flowering,,,,,,,U.S.A.,Colorado,"Rio Blanco",,"East Tavaputs Plateau: Yellow Creek.",,,,40.138472,-108.385639,unknown,,"40° 8' 18.5"" N, 108° 23' 8.3"" W; unknown, , Specimen Label",,,"Specimen Label",,,1780,,,,,"5840 ft.",,English,,"2018-11-30 23:34:36",RM-905193,50,urn:uuid:ccd7d465-2e2a-4caf-ae06-4293e112a83c,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=27162716
27162717,RM,,RM,PreservedSpecimen,,957093,"Barcode: RM0209318","Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum",18202,"Torr. & Gray",Eriogonum,,lonchophyllum,,,Species,,,,,,,,"Sherel Goodrich, Allen Huber",,28577,2013-06-06,2013,6,6,157,,2013-6-6,,"Semibarrens of Green River Formation with scattered pinyon and juniper.",,,,,,,,,,,flowering,,,,,,,U.S.A.,Colorado,"Rio Blanco",,"East Tavaputs Plateau: Piceance Creek drainage near Dudley Bluffs.",,,,39.87875,-108.262,unknown,,"39° 52' 43.5"" N, 108° 15' 43.2"" W; unknown, , Specimen Label",,,"Specimen Label",,,1989,,,,,"6525 ft.",,English,,"2018-10-26 23:34:37",RM-905194,50,urn:uuid:eb6c574c-d88d-4f37-aada-672213270d13,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=27162717
27162733,RM,,RM,PreservedSpecimen,,957094,"Barcode: RM0209352","Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum",18202,"Torr. & Gray",Eriogonum,,lonchophyllum,,,Species,,,,,,,,"Sherel Goodrich, Allen Huber",,28575,2013-06-06,2013,6,6,157,,2013-6-6,,"Semibarrens of Green River Formation with desert shrubs and scattered pinyon and juniper.",,,,,,,,,,,flowering,,,,,,,U.S.A.,Colorado,"Rio Blanco",,"East Tavaputs Plateau: Piceance Creek drainage, near Dudley Bluffs.",,,,39.871472,-108.272917,unknown,,"39° 52' 17.3"" N, 108° 16' 22.5"" W; unknown, , Specimen Label",,,"Specimen Label",,,1933,,,,,"6340 ft.",,English,,"2018-10-26 23:34:37",RM-905210,50,urn:uuid:3f5a7c57-2d08-4cf9-95d9-8b4cc0ee878b,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=27162733
27162734,RM,,RM,PreservedSpecimen,,957095,"Barcode: RM0209353","Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum",18202,"Torr. & Gray",Eriogonum,,lonchophyllum,,,Species,,,,,,,,"Sherel Goodrich, Allen Huber",,28574,2013-06-06,2013,6,6,157,,2013-6-6,,"Semibarrens of Green River Formation with scattered pinyon and juniper.",,,,,,,,,,,flowering,,,,,,,U.S.A.,Colorado,"Rio Blanco",,"East Tavaputs Plateau: Piceance Creek drainage, near Dudley Bluffs.",,,,39.872361,-108.267111,unknown,,"39° 52' 20.5"" N, 108° 16' 1.6"" W; unknown, , Specimen Label",,,"Specimen Label",,,1979,,,,,"6490 ft.",,English,,"2018-10-26 23:34:37",RM-905211,50,urn:uuid:bcb363eb-c317-41e2-81ed-f6f4ae793303,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=27162734
27162768,RM,,RM,PreservedSpecimen,,957132,"Barcode: RM0209906","Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum",18202,"Torr. & Gray",Eriogonum,,lonchophyllum,,,Species,,,,,,,,"Allen Huber, Sherel Goodrich",,5289,2013-07-17,2013,7,17,198,,2013-7-17,,"Plants growing in loose shales of Green River Formation.",,,,,,,,,,,flowering,,,,,,,U.S.A.,Colorado,"Rio Blanco",,"East Tavaputs Plateau: Cathederal Bluffs.",,,,39.789397,-108.564722,unknown,,"39° 47' 21.83"" N, 108° 33' 53"" W; unknown, , Specimen Label",,,"Specimen Label",,,2605,,,,,"8545 ft.",,English,,"2018-10-26 23:34:37",RM-905245,50,urn:uuid:e75868a7-5c28-444a-8a42-4570e2e4adeb,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=27162768
27185200,CS,,,PreservedSpecimen,67cca8e8-c4fb-455b-9600-fac95795a4ef,102235,33119,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum",18202,"Torr. & Gray",Eriogonum,,lonchophyllum,,,Species,,,,,,,,"collectors: W Weber 5223",,,1949-09-13,1949,9,13,256,,"13 Sep 1949",,shale,,,,,,,,,,,,,,,,1,,"United States",Colorado,"Montezuma County",,"barren coal-bearing shales of mesa SW of Towaoc, Four Corners region",,,,37,-109.04,WGS84,,,,,,,,,,,,,,,en,,"2017-01-16 18:00:25",2183,30,urn:uuid:67cca8e8-c4fb-455b-9600-fac95795a4ef,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=27185200
27191054,CS,,,PreservedSpecimen,182fcd7f-c9fa-4d41-94f5-9d0d872a5d92,162957,53117,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum",18202,"Torr. & Gray",Eriogonum,,lonchophyllum,,,Species,,,,,,,,"collectors: N Osborne 160",,,1972-08-28,1972,8,28,241,,"28 Aug 1972",,upland,,,,,,,,,,,,,,,,1,,"United States",Colorado,"Pueblo County",,"N Shore Area on N side of Pueblo Reservoir",,,,38.28,-104.76,WGS84,,,,,,,,1493,,,,,4899ft.,,en,,"2017-01-16 18:01:42",78321,30,urn:uuid:182fcd7f-c9fa-4d41-94f5-9d0d872a5d92,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=27191054
27195125,CS,,,PreservedSpecimen,922673d8-9034-4e51-81e5-283491c93340,168288,69211,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum",18202,"Torr. & Gray",Eriogonum,,lonchophyllum,,,Species,,,,,,,,"collectors: Leila M. Shultz John S. Shultz",,3807,1979-09-02,1979,9,2,245,,"2 Sept 1979",,"Area disturbed, heavily browsed by deer.",,,,,,,,,,,,,,,,1,,"United States",Utah,"Grand County",,"Book Cliff Divide, 1.6 miles south of Uintah County Line, southwest of Monument Ridge, Tavaputs Plateau.",,,,,,WGS84,,,,,,,,2566,,,,,8420ft.,,en,,"2017-01-16 10:20:44",83528,30,urn:uuid:922673d8-9034-4e51-81e5-283491c93340,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=27195125
27195276,CS,,,PreservedSpecimen,e4d26462-5309-400a-90b3-dbe54e41bb96,168516,46468,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum",18202,"Torr. & Gray",Eriogonum,,lonchophyllum,,,Species,,,,,,,,"collectors: James L. Reveal",,674,1964-09-02,1964,9,2,246,,"2 Sept 1964",,,,,,,,,,,,"Juniper, Artemisia and Euphorbia",,,,,,1,,"United States",Utah,"Uintah County",,"6.5 miles north of Vernal, on a caly and sandstone ridge 1/4 mile west of highway 44, 1 mile above Steinaker Resevoir turnoff.",,,,,,WGS84,,,,,,,,,,,,,,,en,,"2017-01-16 10:17:32",83756,30,urn:uuid:e4d26462-5309-400a-90b3-dbe54e41bb96,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=27195276
27200736,CS,,,PreservedSpecimen,e632c6c8-cee0-4f71-b704-9d2dd3dbeda8,174816,97592,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum",18202,"Torr. & Gray",Eriogonum,,lonchophyllum,,,Species,"Jennifer Ackerfield, 2009",,,,,,,"collectors: Paul Opler Evi Opler",,,2007-07-18,2007,7,18,199,,"18 July 2007",,,,,,,,,,,,,,,,,,1,,"United States",Colorado,"San Miguel County",,"Disappointment Valley, Hwy 141.",,,,38.02,-108.76,WGS84,,,,,,,,,,,,,,,en,,"2017-01-16 14:57:31",89802,30,urn:uuid:e632c6c8-cee0-4f71-b704-9d2dd3dbeda8,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=27200736
27200920,CS,,,PreservedSpecimen,7d944f25-7ec8-467d-8d6f-d98643a8c038,175002,99689,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum",18202,"Torr. & Gray",Eriogonum,,lonchophyllum,,,Species,,,,,,,,"collectors: Ben Legler",,11223,2008-09-14,2008,9,14,258,,"14 Sept 2008",,"Dry grassy flat on ecotone between pinyon-juniper and grassland; uncommon in gravelly soil",,,,,,,,,,"Portulaca oleracea, Chenopodium fremontii and Salsola collina",,,,,,1,,"United States","New Mexico","Colfax County",,"Vermejo Park Ranch: slope on southwest side of Cerrososo Canyon 1.4 air mi NW of where Cerrososo Creek crosses U.S. Hwy 64; 4.6 air mi NE of Cimarron",,,,36.55,-104.84,WGS84,,,,,,,,,,,,,,,en,,"2017-01-16 08:29:08",89987,30,urn:uuid:7d944f25-7ec8-467d-8d6f-d98643a8c038,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=27200920
27203112,CS,,,PreservedSpecimen,cf1b8c47-8b07-452c-9191-ab974414a05b,177206,100886,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum",18202,"Torr. & Gray",Eriogonum,,lonchophyllum,,,Species,,,,,,,,"collectors: Lori E. Brummer",,3,1996-06-13,1996,6,13,165,,"June 13, 1996",,"Sparsely vegetated ridge top with black sage, blue grama, and fringed sage",,,,,,,,,,,,,,,,1,,"United States",Colorado,"Gunnison County",,"Gunnison Basin: Hillside along Cty Rd 17 (Antelope Road), ca 0.5 mi from Hwy 50 frontage road and left on dirt road for .1 road mi, ca 2 air mi W of Gunnison.",,,,38.53,-106.95,WGS84,,,,,,,,2387,,,,,7830ft.,,en,,"2017-01-16 07:58:15",92139,30,urn:uuid:cf1b8c47-8b07-452c-9191-ab974414a05b,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=27203112
27205527,CS,,,PreservedSpecimen,284316a3-aff8-4383-ab31-2debef0287be,179614,103082,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum",18202,"Torr. & Gray",Eriogonum,,lonchophyllum,,,Species,,,,,,,,"collectors: D.L. & M.L. Denham",,85260,1985-09-05,1985,9,5,248,,"5 September 1985",,,,,,,,,,,,,,,,,,1,,"United States",Colorado,"Pueblo County",,"Dry slopes around the irrigation storage lake on the Oreskovich ranch.",,,,38.06,-104.43,WGS84,,,,,,,,1500,,,,,,,en,,"2017-01-16 06:45:23",94508,30,urn:uuid:284316a3-aff8-4383-ab31-2debef0287be,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=27205527
27208641,CS,,,PreservedSpecimen,216ae4e1-672e-42a4-8743-115e4d698015,182740,107764,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum",18202,"Torr. & Gray",Eriogonum,,lonchophyllum,,,Species,,,,,,,,"collectors: D.L. Denham",,2823,1970-07-01,1970,7,1,182,,"1 July 1970",,,,,,,,,,,,,,,,,,1,,"United States",Colorado,"Montrose County",,"Along state line due east of Mt. Peale, Utah.",,,,,,WGS84,,,,,,,,2225,,,,,7300ft.,,en,,"2017-01-16 05:07:09",97587,30,urn:uuid:216ae4e1-672e-42a4-8743-115e4d698015,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=27208641
27208700,CS,,,PreservedSpecimen,747ff903-b311-48a1-81c1-87fd5bfb179b,182776,107759,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum",18202,"Torr. & Gray",Eriogonum,,lonchophyllum,,,Species,,,,,,,,"collectors: D.L. Denham M.L. Denham",,2830,1970-01-07,1970,1,7,7,,01/07/1970,,,,,,,,,,,,,,,,,,1,,"United States",Colorado,"Gunnison County",,"shoreline of blue mesa reservoir",,,,,,WGS84,,,,,,,,,,,,,,,en,,"2017-01-16 05:05:55",97623,30,urn:uuid:747ff903-b311-48a1-81c1-87fd5bfb179b,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=27208700
27208701,CS,,,PreservedSpecimen,b8faef73-b0cd-4720-993b-5f01e667a234,182777,107758,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum",18202,"Torr. & Gray",Eriogonum,,lonchophyllum,,,Species,,,,,,,,"collectors: D.L. Denham M.L. Denham",,2830,1970-01-07,1970,1,7,7,,01/07/1970,,,,,,,,,,,,,,,,,,1,,"United States",Colorado,"Gunnison County",,"shoreline of blue mesa reservoir",,,,,,WGS84,,,,,,,,,,,,,,,en,,"2017-01-16 05:05:55",97624,30,urn:uuid:b8faef73-b0cd-4720-993b-5f01e667a234,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=27208701
27218428,CS,,,PreservedSpecimen,8a7f2585-248f-443a-b6a8-c25f30dd402b,192632,188957,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum",18202,"Torr. & Gray",Eriogonum,,lonchophyllum,,,Species,,,,,,,,"collectors: P. Hackney",,,1975-00-00,1975,0,0,,,05/1975,,grassland/shrubland,,,,,,,,,,,,,,,,1,,"United States",Colorado,"Mesa County",,"near mouth of Goldstar Canyon",,,,,,WGS84,,,,,,,,,,,,,,,en,,"2020-01-04 03:35:27",107405,30,urn:uuid:8a7f2585-248f-443a-b6a8-c25f30dd402b,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=27218428
27221010,CS,,,PreservedSpecimen,18507b4c-a45d-40c5-be43-a10ad7e9dfcc,195205,188883,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum",18202,"Torr. & Gray",Eriogonum,,lonchophyllum,,,Species,,,,,,,,collectors:,,,1958-08-15,1958,8,15,227,,15/08/1958,,,,,,,,,,,,"pinyon juniper",,,,,,1,,"United States",Colorado,"Rio Blanco County",,"Little Hills Experimental Station",,,,,,WGS84,,,,,,,,,,,,,,,en,,"2020-01-04 03:15:58",109918,30,urn:uuid:18507b4c-a45d-40c5-be43-a10ad7e9dfcc,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=27221010
27221274,CS,,,PreservedSpecimen,51340c2b-3d20-4a3e-a839-3384e22ca790,195469,189425,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum",18202,"Torr. & Gray",Eriogonum,,lonchophyllum,,,Species,,,,,,,,"collectors: Reed C. Rollins",,1961,1937-08-26,1937,8,26,238,,26/08/1937,,,,,,,,,,,,,,,,,,1,,"United States",Colorado,"Montrose County",,"Poison Mesa, 10 miles SW of Crawford",,,,,,WGS84,,,,,,,,,,,,,,,en,,"2020-01-04 02:22:13",110182,30,urn:uuid:51340c2b-3d20-4a3e-a839-3384e22ca790,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=27221274
27224586,CS,,,PreservedSpecimen,e7b86491-cc93-4b80-a268-38139619ddef,52199,"MEVE 69885","Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum",18202,"Torr. & Gray",Eriogonum,,lonchophyllum,,,Species,,,,,,,,"collectors: COLYER, MARILYN",,,1985-07-13,1985,7,13,194,,07/13/1985,,,,,,,,,,,,,,,,,,1,,"United States",Colorado,"Montezuma County",,"ENTRANCE ROAD, MI.1.5",,,,,,WGS84,,,,,,,,,,,,,,,en,,"2017-01-16 13:56:27",113433,30,urn:uuid:e7b86491-cc93-4b80-a268-38139619ddef,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=27224586
27224587,CS,,,PreservedSpecimen,5e5bd42c-564b-41bc-9d63-9245a61dd127,52201,"MEVE 58693","Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum",18202,"Torr. & Gray",Eriogonum,,lonchophyllum,,,Species,,,,,,,,"collectors: COLYER, MARILYN",,,1985-08-14,1985,8,14,226,,08/14/1985,,,,,,,,,,,,,,,,,,1,,"United States",Colorado,"Montezuma County",,"MANCOS CANYON, MI.3, LG. BEND IN RIVER, GRAVEL BAR NE. OF RIVER",,,,,,WGS84,,,,,,,,,,,,,,,en,,"2017-01-16 13:56:27",113434,30,urn:uuid:5e5bd42c-564b-41bc-9d63-9245a61dd127,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=27224587
